task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
goat/category/hoodies/13,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to pick up some hoodies. Navigate to the Hoodies section under Apparel and look for youth sizes in gender filter. I'm looking for a specific mix of versatile neutrals and a pop of color, so please filter for items in grey, brown, black, or red. Sort the results by price low to high so I can see the cheapest purchase styles from top-tier brands first."",""gt_url"":[""https://www.goat.com/apparel/tops/hoodies?pageSlug=apparel&taxonomies=tops%2Choodies&pageNumber=1&genders=youth&colors=grey%2Cbrown%2Cblack%2Cred&sortType=price_low_high&activities=Hoodies"",""https://www.goat.com/search?query=hoodies&pageNumber=1&genders=youth&colors=grey%2Cbrown%2Cblack%2Cred&sortType=price_low_high"", ""https://www.goat.com/search?pageNumber=1&categories=Apparel&types=%2CTops&activities=%2CHoodies&genders=youth&colors=grey%2Cbrown%2Cblack%2Cred&sortType=price_low_high""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,category,hard,null,null,validation,null
goat/category/with_defects_collectibles/14,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to expand my display shelf with some collectibles. Navigate to the Collectibles section under categories and filter for items in new with defects condition. I want to see pieces that are available now so I can receive them quickly. Sort the results from lowest price to highest so I can find the best deals."",""gt_url"":[""https://www.goat.com/collectibles?sortType=price_low_high&pageNumber=1&types=&conditions=new_with_defects&inStock=true"",""https://www.goat.com/search?query=collectibles&sortType=price_low_high&pageNumber=1&conditions=new_with_defects&inStock=true"", ""https://www.goat.com/search?pageNumber=1&categories=Collectibles&sortType=price_low_high&conditions=new_with_defects&inStock=true""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,category,hard,null,null,validation,null
goat/category/outerwear_jackets/15,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking for jackets, and want to explore the more formal side of the outerwear collection. Navigate to the Outerwear section under Apparel and filter for Jackets specifically. I want a timeless look that works with any outfit, so please filter for items in brown or tan, sort from lowest price to highest so I can find a high-quality trench or overcoat that offers the best value"",""gt_url"":[""https://www.goat.com/apparel/outerwear?pageNumber=1&categories=Apparel&types=%2COuterwear&activities=%2CJackets&colors=brown%2Ctan&sortType=price_low_high"",""https://www.goat.com/search?query=jackets&pageNumber=1&colors=brown%2Ctan&sortType=price_low_high"", ""https://www.goat.com/search?pageNumber=1&categories=Apparel&types=%2COuterwear&activities=%2CJackets&colors=brown%2Ctan&sortType=price_low_high""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,category,hard,null,null,validation,null
goat/category/men_bottom/16,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to buy jeans. Navigate to the Bottoms section under Apparel and filter for Jeans. Select gender as men and I need a mens size L and only want to browse new pieces. I'm looking for a mix of classic and statement looks, so please filter for items in black and tan. Sort the results by price low to high so I can see the affordable styles currently trending."",""gt_url"":[""https://www.goat.com/apparel?pageNumber=1&activities=%2CJeans&genders=men&sizes=universal_bottoms_men_L&conditions=new_no_defects&colors=black%2Ctan&sortType=price_low_high&categories=Apparel&types=%2CBottoms"",""https://www.goat.com/search?query=jeans&pageNumber=1&genders=men&sizes=universal_bottoms_men_L&conditions=new_no_defects&colors=black%2Ctan&sortType=price_low_high"", ""https://www.goat.com/search?pageNumber=1&categories=Apparel&types=%2CBottoms&activities=%2CJeans&genders=men&sizes=universal_bottoms_men_L&conditions=new_no_defects&colors=black%2Ctan&sortType=price_low_high""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,category,hard,null,null,validation,null
goat/category/footwear_sneakers/17,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to get my kid a fresh pair of sneakers. Navigate to the Sneakers section and filter for sneaker styles. Select gender as youth and only want to browse new pairs. I'm looking for a very specific clean aesthetic, so please filter for items in white and cream. Sort the results from lowest price to highest so I can find the best value on performance models first."",""gt_url"":[""https://www.goat.com/sneakers?pageNumber=1&categories=Footwear&types=%2CSneakers&genders=youth&conditions=new_no_defects&colors=white%2Ccream&sortType=price_low_high"",""https://www.goat.com/search?query=sneakers&pageNumber=1&colors=white%2Cgreen%2Ccream&conditions=new_no_defects&genders=youth&sortType=price_low_high"",""https://www.goat.com/search?pageNumber=1&categories=Footwear&types=%2CSneakers&colors=white%2Ccream&conditions=new_no_defects&genders=youth&sortType=price_low_high""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,category,hard,null,null,validation,null
goat/category/women_tops/18,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I am looking for t-shirts. I am looking for women' sizing that are availble now. I only want to see items in brand new condition. Navigate to the Apparel section and filter for t-shirts. Sort the results by price high to low."",""gt_url"":[""https://www.goat.com/apparel/tops/t-shirts?pageSlug=apparel&taxonomies=tops%2Ct-shirts&pageNumber=1&genders=women&sortType=price_high_low&inStock=true&conditions=new_no_defects"",""https://www.goat.com/search?query=t-shirts&pageNumber=1&sortType=price_high_low&genders=women&conditions=new_no_defects&inStock=true"", ""https://www.goat.com/search?pageNumber=1&types=%2CTops&activities=%2CT-Shirts&categories=Apparel&genders=women&conditions=new_no_defects&inStock=true&sortType=price_high_low""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,category,medium,null,null,validation,null
goat/category/purple_brand_jeans/19,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I'm looking for jeans specifically of PURPLE BRAND. Navigate to the bottoms section in apparel category and narrow down to jeans. I am looking for mens sizing and only want to see items that are available now and ready for purchase. Sort the results from highest price to lowest so I can see the most exclusive items."",""gt_url"":[""https://www.goat.com/apparel?pageNumber=1&categories=Apparel&types=%2CBottoms&activities=%2CJeans&sortType=price_high_low&brands=PURPLE+BRAND&genders=men&inStock=true"", ""https://www.goat.com/search?query=jeans&pageNumber=1&sortType=price_high_low&brands=PURPLE+BRAND&genders=men&inStock=true"", ""https://www.goat.com/search?pageNumber=1&categories=Apparel&types=%2CBottoms&activities=%2CJeans&sortType=price_high_low&brands=PURPLE+BRAND&genders=men&inStock=true""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,medium,null,null,validation,null
goat/category/clutches_women/20,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I'm looking for clutches. Navigate to the bags section and narrow down to clutches. Filter for women's sizing and the color should be strictly pink to match my outfit. Sort the results by highest price first so that I can check out the most premium options. Show me only the ones which are available now."",""gt_url"":[""https://www.goat.com/bags?pageNumber=1&categories=Bags&types=%2CClutches&sortType=price_high_low&genders=women&colors=pink&inStock=true"", ""https://www.goat.com/search?query=clutches&pageNumber=1&sortType=price_high_low&genders=women&colors=pink&inStock=true"", ""https://www.goat.com/search?pageNumber=1&categories=Bags&types=%2CClutches&sortType=price_high_low&genders=women&colors=pink&inStock=true""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,category,hard,null,null,validation,null
goat/category/hoodies_color/21,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""Browse under the hoodies category, look for items in black and grey color and the items that are sorted by price low to high."",""gt_url"":[""https://www.goat.com/search?query=hoodies&pageNumber=1&colors=black%2Cgrey&sortType=price_low_high"",""https://www.goat.com/apparel/tops/hoodies?pageSlug=apparel&taxonomies=tops%2Choodies&sortType=price_low_high&pageNumber=1&colors=black%2Cgrey"", ""https://www.goat.com/search?pageNumber=1&categories=Apparel&types=%2CTops&activities=%2CHoodies&sortType=price_low_high&colors=black%2Cgrey""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,category,medium,null,null,validation,null
goat/category/jewelry_women/22,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""Browse the jewelry category and look for items that are available now and the condition is selected as new. Select the gender as women and also the sort the listings from lowest to highest price."",""gt_url"":[""https://www.goat.com/jewelry?pageNumber=1&genders=women&conditions=new_no_defects&sortType=price_low_high&inStock=true"", ""https://www.goat.com/search?query=jewelry&pageNumber=1&genders=women&conditions=new_no_defects&sortType=price_low_high&inStock=true"", ""https://www.goat.com/search?pageNumber=1&categories=Jewelry&genders=women&conditions=new_no_defects&sortType=price_low_high&inStock=true""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,category,hard,null,null,validation,null
goat/category/sneakers_instant/23,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""Browse the sneakers category. Look for items for men, I want the pieces to be in new condition and make sure they are on sale and available now and has instant shipping enabled."",""gt_url"":[""https://www.goat.com/sneakers?pageNumber=1&genders=men&conditions=new_no_defects&inStock=true&instantShip=true&sale=true"", ""https://www.goat.com/search?query=sneakers&pageNumber=1&genders=men&inStock=true&sale=true&instantShip=true&conditions=new_no_defects""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,category,hard,null,null,validation,null
goat/brands/tote_bag_gucci/0,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been wanting to invest in gucci tote bags, that is both functional for daily use and holds its value over time. Navigate to the Gucci brand page under Featured Brands and filter for Tote Bags within the Bags section. I only want to see new conditioned items to ensure the piece is in pristine condition. Sort the results from lowest price to highest so I can explore the most accessible entry points into the collection."",""gt_url"":[""https://www.goat.com/brand/gucci?slug=gucci&pageNumber=1&categories=Bags&types=%2CTote+Bags&conditions=new_no_defects&sortType=price_low_high"",""https://www.goat.com/search?query=gucci+tote+bags&pageNumber=1&conditions=new_no_defects&sortType=price_low_high"",""https://www.goat.com/search?pageNumber=1&brands=Gucci&categories=Bags&types=%2CTote+Bags&conditions=new_no_defects&sortType=price_low_high""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,hard,null,null,validation,null
goat/brands/supreme_swimwear/1,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to buy swim shorts, but I'm only interested in items that can be shipped out immediately. Navigate to the Supreme brand page under Featured Brands and filter for swimwear within the apparel section, narrow down to swim shorts. I only want to see new conditioned pieces and specifically want to browse Instant ship options to avoid any processing delays. Sort the results from highest price to lowest so I can explore the most premium swimwears first."",""gt_url"":[""https://www.goat.com/brand/supreme?slug=supreme&pageNumber=1&categories=Apparel&types=%2CSwimwear&activities=%2CSwim+Shorts&instantShip=true&conditions=new_no_defects&sortType=price_high_low"",""https://www.goat.com/search?query=swim+shorts&pageNumber=1&sortType=price_high_low&conditions=new_no_defects&instantShip=true&brands=Supreme"", ""https://www.goat.com/search?pageNumber=1&categories=Apparel&types=%2CSwimwear&activities=%2CSwim+Shorts&sortType=price_high_low&conditions=new_no_defects&instantShip=true&brands=Supreme""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,medium,null,null,validation,null
goat/brands/new_balance_women/2,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to buy new balance shoes, and want to find a pair that stands out with a softer, sophisticated aesthetic. Navigate to the New Balance brand page under Featured Brands. Filter for womens sizing and focus on a warm, versatile color palette including pink, red, and tan. Sort the results from highest price to lowest so I can explore the most exclusive models first."",""gt_url"":[""https://www.goat.com/brand/new-balance?slug=new-balance&pageNumber=1&genders=women&colors=pink%2Cred%2Ctan&sortType=price_high_low"",""https://www.goat.com/search?query=new%20balance%20shoes&pageNumber=1&genders=women&colors=pink%2Cred%2Ctan&sortType=price_high_low"",""https://www.goat.com/search?pageNumber=1&brands=New+Balance&genders=women&colors=pink%2Ctan%2Cred&sortType=price_high_low""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,hard,null,null,validation,null
goat/brands/accessories_fear_of_god/3,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been wanting to get Fear of God Essentials hats, to complete my everyday look and want to stick with the minimalist aesthetic of one of my favorite labels. Navigate to the Fear of God Essentials brand page under Featured Brands and filter for Hats within the Accessories section. I'm looking for a mix of neutral and bold tones, so please filter for items in grey and red. I only want to see pieces that are available now. Sort by price high to low so I can see the most expensive caps and snapbacks first."",""gt_url"":[""https://www.goat.com/brand/fear-of-god-essentials?slug=fear-of-god-essentials&pageNumber=1&colors=grey%2Cred&inStock=true&sortType=price_high_low&categories=Accessories&types=%2CHats"",""https://www.goat.com/search?query=Fear+of+God+Essentials+hats&pageNumber=1&colors=grey%2Cred&sortType=price_high_low&inStock=true"",""https://www.goat.com/search?pageNumber=1&brands=Fear+of+God+Essentials&categories=Accessories&types=%2CHats&colors=grey%2Cred&sortType=price_high_low&inStock=true""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,easy,null,null,validation,null
goat/brands/nike_accessories/4,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking for some nike socks to add some personality to my athletic gear and want to find some standout essentials that aren't just plain black or white. Navigate to the Nike brand page under Featured Brands and filter for Socks within the Accessories section. I'm specifically interested in the most vibrant options, so filter for multi-color pieces. Sort the results from highest price to lowest so I can see the most premium cushioned packs and limited-edition artistic collaborations first."",""gt_url"":[""https://www.goat.com/brand/nike?slug=nike&pageNumber=1&categories=Accessories&types=%2CSocks+and+Tights&activities=&colors=multi-color&sortType=price_high_low"",""https://www.goat.com/search?query=nike%20socks&pageNumber=1&colors=multi-color&sortType=price_high_low""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,hard,null,null,validation,null
goat/brands/men_adidas/5,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking for some adidas sweat pants. Navigate to the adidas brand page under Featured Brands and filter for Sweatpants within the Bottoms section. I am looking for mens sizing and want to stick to a versatile, monochromatic look, so please filter for items in white, grey, and black. Sort the results by price high to low so I can see the expensive pants and joggers first."",""gt_url"":[""https://www.goat.com/brand/adidas?slug=adidas&pageNumber=1&activities=%2CSweatpants&genders=men&colors=white%2Cgrey%2Cblack&sortType=price_high_low&categories=Apparel&types=%2CBottoms"",""https://www.goat.com/search?query=adidas+sweatpants&pageNumber=1&sortType=price_high_low&genders=men&colors=black%2Cgrey%2Cwhite"",""https://www.goat.com/search?pageNumber=1&brands=adidas&categories=Apparel&types=%2CBottoms&activities=%2CSweatpants&genders=men&colors=grey%2Cblack%2Cwhite&sortType=price_high_low""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,hard,null,null,validation,null
goat/brands/eyewear_saint_laurent/6,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to invest in a pair of saint laurent eyewear. Navigate to the Saint Laurent brand page under Featured Brands and filter for Eyewear within the Accessories section. I am looking for womens styles and only want to browse brand new pieces. Please filter for items in brown, gold, and red. Sort the results from highest price to lowest so I can explore the most exclusive and premium glasses first."",""gt_url"":[""https://www.goat.com/brand/saint-laurent?slug=saint-laurent&pageNumber=1&categories=Accessories&types=%2CEyewear&genders=women&conditions=new_no_defects&sortType=price_high_low&colors=brown%2Cgold%2Cred"",""https://www.goat.com/search?query=saint+laurent+eyewear&pageNumber=1&sortType=price_high_low&colors=brown%2Cgold%2Cred&conditions=new_no_defects&genders=women"",""https://www.goat.com/search?pageNumber=1&brands=Saint+Laurent&categories=Accessories&types=%2CEyewear&genders=women&colors=brown%2Cgold%2Cred&sortType=price_high_low&conditions=new_no_defects""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,easy,null,null,validation,null
goat/brands/new_released_air_jordan/7,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I want to grab a pair of air jordan sneakers. Navigate to the Air Jordan brand page under Featured Brands and filter for mens. I only want to see new conditioned pairs. To ensure I get them as quickly as possible, specifically filter for Instant ship options. Sort the results by lowest to highest pricing so that I can see budget-friendly options first."",""gt_url"":[""https://www.goat.com/brand/air-jordan?productTypes=sneakers&categories=footwear&sortType=price_low_high&query=&slug=air-jordan&genders=men&conditions=new_no_defects&instantShip=true"", ""https://www.goat.com/search?productTypes=sneakers&sortType=price_low_high&query=air+jordan+sneakers&genders=men&conditions=new_no_defects&instantShip=true"", ""https://www.goat.com/search?pageNumber=1&brands=Air+Jordan&sortType=price_low_high&genders=men&conditions=new_no_defects&instantShip=true""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,hard,null,null,validation,null
goat/brands/pop_mart_coloured/8,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to buy pop mart collectibles. Navigate to the Pop Mart brand page under Featured Brands. I only want to see brand new conditioned collectibles , specifically in pink color. Sort the results from highest price to lowest."",""gt_url"":[""https://www.goat.com/brand/pop-mart?slug=pop-mart&conditions=new_no_defects&pageNumber=1&colors=pink&sortType=price_high_low&categories=Collectibles"", ""https://www.goat.com/search?query=pop+mart+collectibles&sortType=price_high_low&conditions=new_no_defects&colors=pink&pageNumber=1"",""https://www.goat.com/search?pageNumber=1&brands=Pop+Mart&categories=Collectibles&conditions=new_no_defects&colors=pink&sortType=price_high_low""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,hard,null,null,validation,null
goat/brands/belts/9,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to buy belts. Navigate to the Gucci brand page under Featured Brands and filter for Belts within the Accessories section. Select gender as women and I want to see options in brown and tan colors. Sort the results by price low to high."",""gt_url"":[""https://www.goat.com/brand/gucci?slug=gucci&pageNumber=1&genders=women&colors=brown%2Ctan&sortType=price_low_high&categories=Accessories&types=%2CBelts"", ""https://www.goat.com/search?query=belts&sortType=price_low_high&colors=brown%2Ctan&brands=Gucci&genders=women"",""https://www.goat.com/search?pageNumber=1&brands=Gucci&types=%2CBelts&categories=Accessories&colors=brown%2Ctan&sortType=price_low_high&genders=women""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,medium,null,null,validation,null
goat/brands/bottom_apparel/10,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to buy pants. Navigate to the adidas brand page under Featured Brands and filter for Pants within the Bottoms section. Select gender as men and filter for items in grey, white, and black. Sort the results by price high to low."",""gt_url"":[""https://www.goat.com/brand/adidas?slug=adidas&pageNumber=1&activities=%2CPants&genders=men&colors=grey%2Cwhite%2Cblack&sortType=price_high_low&categories=Apparel&types=%2CBottoms"",""https://www.goat.com/search?query=pants&sortType=price_high_low&genders=men&colors=grey%2Cwhite%2Cblack&brands=adidas"",""https://www.goat.com/search?pageNumber=1&brands=adidas&types=%2CBottoms&activities=%2CPants&categories=Apparel&genders=men&colors=grey%2Cwhite%2Cblack&sortType=price_high_low""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,medium,null,null,validation,null
goat/brands/sandals/11,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking for some new balance sandals. Navigate to the New Balance brand page under Brands and filter for Sandals within the Footwear section. Select gender as men and I want items in black, brown, white, and blue. Sort the results by price low to high so I can check for affordable slides."",""gt_url"":[""https://www.goat.com/brand/new-balance?pageNumber=1&genders=men&colors=black%2Cbrown%2Cwhite%2Cblue&sortType=price_low_high&categories=Footwear&types=%2CSandals"", ""https://www.goat.com/search?query=new+balance+sandals&sortType=price_low_high&genders=men&colors=black%2Cbrown%2Cwhite%2Cblue"",""https://www.goat.com/search?pageNumber=1&brands=New+Balance&types=%2CSandals&categories=Footwear&genders=men&colors=black%2Cblue%2Cbrown%2Cwhite&sortType=price_low_high""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,hard,null,null,validation,null
goat/brands/women_bottom_fog/12,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to expand my collection of Fear of God Essentials bottom. Navigate to the Fear of God Essentials brand page and filter for Bottoms within the Apparel section. Select gender as women and I want items in black and grey. Sort the results by price high to low so I can see the expensive collection of bottoms."",""gt_url"":[""https://www.goat.com/brand/fear-of-god-essentials?slug=fear-of-god-essentials&pageNumber=1&activities=&genders=women&colors=black%2Cgrey&sortType=price_high_low&categories=Apparel&types=%2CBottoms"", ""https://www.goat.com/search?query=Fear+of+God+Essentials+bottom&pageNumber=1&genders=women&colors=black%2Cgrey&sortType=price_high_low"",""https://www.goat.com/search?pageNumber=1&brands=Fear+of+God+Essentials&types=%2CBottoms&categories=Apparel&genders=women&colors=black%2Cgrey&sortType=price_high_low""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,easy,null,null,validation,null
goat/brands/boots_air_jordan/13,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I'm looking for air jordan boots. Navigate to the Air Jordan brand page and filter for Boots within the Footwear section.Select gender as women and select items that are eligible for Instant ship. Also, filter for items currently listed under retail. Sort the results from highest price to lowest."",""gt_url"":[""https://www.goat.com/brand/air-jordan?genders=women&sortType=price_high_low&underRetail=true&instantShip=true&categories=Footwear&types=%2CBoots"", ""https://www.goat.com/search?query=air+jordan+boots&sortType=price_high_low&genders=women&instantShip=true&underRetail=true"" ,""https://www.goat.com/search?pageNumber=1&brands=Air+Jordan&types=%2CBoots&categories=Footwear&genders=women&instantShip=true&underRetail=true&sortType=price_high_low""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,hard,null,null,validation,null
goat/brands/sweatshirt_supreme/14,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to buy sweatshirts. Navigate to the Supreme brand page and filter for Sweatshirts within the Tops section. I am looking for mens sizing and want to see a specific range of colors, so please filter for items in red, green, blue, and tan. Sort the results from lowest price to highest so I can find the best value on products."",""gt_url"":[""https://www.goat.com/brand/supreme?sortType=price_low_high&pageNumber=1&categories=Apparel&types=%2CTops&activities=%2CSweatshirts&genders=men&colors=red%2Cgreen%2Cblue%2Ctan"",""https://www.goat.com/search?query=sweatshirts&pageNumber=1&genders=men&colors=red%2Cgreen%2Cblue%2Ctan&sortType=price_low_high&brands=Supreme"", ""https://www.goat.com/search?pageNumber=1&categories=Apparel&types=%2CTops&activities=%2CSweatshirts&genders=men&colors=red%2Cgreen%2Cblue%2Ctan&sortType=price_low_high&brands=Supreme""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,medium,null,null,validation,null
goat/brands/nike_tops_men/15,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I have been looking to refresh my collection of nike t-shirts. Navigate to the Nike brand page and filter for T-Shirts within the Apparel section. Select gender as men and filter for items in orange, red, green, grey, and cream. Sort the results by price low to high so I can see all the affordable collaboration tees and heritage designs."",""gt_url"":[""https://www.goat.com/brand/nike?activities=%2CT-Shirts&genders=men&colors=orange%2Cred%2Cgreen%2Cgrey%2Ccream&sortType=price_low_high&categories=Apparel&types=%2CTops"",""https://www.goat.com/search?query=nike+t-shirts&pageNumber=1&genders=men&colors=red%2Corange%2Cgreen%2Cgrey%2Ccream&sortType=price_low_high"", ""https://www.goat.com/search?pageNumber=1&brands=Nike&types=%2CTops&activities=%2CT-Shirts&categories=Apparel&genders=men&colors=grey%2Cgreen%2Cred%2Ccream%2Corange&sortType=price_low_high""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,medium,null,null,validation,null
goat/brands/collectibles_pop_mart/16,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I'm looking to get some pop mart collectibles. Navigate to the brand Pop Mart brand page and filter for the Collectibles section. I'm specifically interested in pieces released in 2022 that are currently available now. I want a bright and varied look, so please filter for multi-color and white items. Sort the results from highest price to lowest."",""gt_url"":[""https://www.goat.com/brand/pop-mart?pageNumber=1&categories=Collectibles&colors=multi-color%2Cwhite&sortType=price_high_low&inStock=true&years=2022"", ""https://www.goat.com/search?query=pop+mart+collectibles&pageNumber=1&sortType=price_high_low&colors=multi-color%2Cwhite&years=2022&inStock=true"",""https://www.goat.com/search?pageNumber=1&brands=Pop+Mart&sortType=price_high_low&categories=Collectibles&years=2022&inStock=true&colors=multi-color%2Cwhite""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,medium,null,null,validation,null
goat/brands/saint_laurent_women/17,"{""_target_"":""navi_bench.goat.goat_url_match.generate_task_config"",""url"":""https://www.goat.com/"",""task"":""I'm looking to buy tops. Navigate to the Saint Laurent brand page and filter for Tops within the Apparel section. I am looking for womens sizing and want to focus on a palette of tan, cream, pink, and black. Sort the results by lowest price to the highest so I can see the budget-friendly options first."",""gt_url"":[""https://www.goat.com/brand/saint-laurent?categories=Apparel&sortType=price_low_high&pageNumber=1&types=%2CTops&genders=women&colors=tan%2Ccream%2Cpink%2Cblack"", ""https://www.goat.com/search?sortType=price_low_high&pageNumber=1&query=tops&genders=women&colors=tan%2Ccream%2Cpink%2Cblack&brands=Saint+Laurent"", ""https://www.goat.com/search?pageNumber=1&brands=Saint+Laurent&categories=Apparel&sortType=price_low_high&types=%2CTops&genders=women&colors=tan%2Ccream%2Cpink%2Cblack""],""location"":""United States"",""timezone"":""America/Chicago"",""timestamp"": null, ""values"": {}}",real,goat,e_commerce,brands,hard,null,null,validation,null
