task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
ticketmaster/theater/lion_king/march_7_matinee/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for 'The Lion King' in Boise on March 7, 2026 to the 1:00 PM matinee show and check availability."", ""queries"": [[{""event_names"": [""lion king"", ""matinee show""], ""dates"": [""2026-03-07""], ""times"": [""13:00""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Boise""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/march_7_evening/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for 'The Lion King' in Boise on March 7, 2026. Navigate specifically to the 7:00 PM evening show and check availability."", ""queries"": [[{""event_names"": [""lion king""], ""dates"": [""2026-03-07""], ""times"": [""19:00""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Boise""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/qty2_price_range/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for 'The Lion King' touring show on March 27, 2026 and look for exactly 2 tickets priced in the range of $100 and $280."", ""queries"": [[{""event_names"": [""lion king""], ""dates"": [""2026-03-27""], ""ticket_quantities"": [2], ""min_price"": 100.0, ""max_price"": 280.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Boise""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/budget_under_150/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Look for 'The Lion King' tickets on March 27, 2026. Find any available ticket that costs less than $150."", ""queries"": [[{""event_names"": [""lion king""], ""dates"": [""2026-03-27""], ""max_price"": 150.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Boise""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/premium_over_350/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for premium tickets to 'The Lion King' on March 27, 2026. Find tickets that are priced over $350."", ""queries"": [[{""event_names"": [""lion king""], ""dates"": [""2026-03-27""], ""min_price"": 350.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Boise""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/row_g/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for 'The Lion King' on March 27, 2026. Look for tickets specifically located in Row G."", ""queries"": [[{""event_names"": [""lion king""], ""dates"": [""2026-03-27""], ""rows"": [""g""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Boise""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/row_l_pair/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find exactly 2 tickets for 'The Lion King' on March 27, 2026. Ensure the tickets are located in Row L."", ""queries"": [[{""event_names"": [""lion king""], ""dates"": [""2026-03-27""], ""ticket_quantities"": [2], ""rows"": [""l""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Boise""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/row_z/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for tickets to 'The Lion King' on March 27, 2026. Look for tickets specifically located further back in Row Z."", ""queries"": [[{""event_names"": [""lion king""], ""dates"": [""2026-03-27""], ""rows"": [""z""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Boise""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/primary_budget/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for 'The Lion King' on March 27, 2026. Verify only the standard tickets availability priced under $120."", ""queries"": [[{""event_names"": [""lion king""], ""dates"": [""2026-03-27""], ""exclude_resale"": true, ""max_price"": 120.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Boise""}",real,ticketmaster,marketplace,theater,null,null,null,validation,null
ticketmaster/sports/rugby/banshees_season_ticket/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the 2026 Banshees Season Ticket in Quincy, MA. Navigate to the listing and check ticket availability."", ""queries"": [[{""event_names"": [""banshees season ticket""], ""cities"": [""quincy""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/rugby/exiles_vs_breakers/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for the New York Exiles vs Bay Breakers match happening in Mt. Vernon on May 9, 2026."", ""queries"": [[{""event_names"": [""exiles"", ""bay breakers""], ""dates"": [""2026-05-09""], ""cities"": [""mt. vernon""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/rugby/tempest_vs_banshees_primary/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find only the standard tickets for the Chicago Tempest vs Boston Banshees game in Lisle on May 10, 2026. "", ""queries"": [[{""event_names"": [""tempest"", ""banshees""], ""dates"": [""2026-05-10""], ""cities"": [""lisle""], ""exclude_resale"": true, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/rugby/onyx_vs_exiles/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Look for the Denver Onyx vs NY Exiles match taking place in Denver on June 21, 2026. Check availability of tickets."", ""queries"": [[{""event_names"": [""onyx"", ""exiles""], ""dates"": [""2026-06-21""], ""cities"": [""denver""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Denver""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/rugby/gemini_flexible_dates/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find a Twin Cities Gemini home game in Eagan. Check ticket availability for either the June 7 or June 21, 2026 game."", ""queries"": [[{""event_names"": [""twin cities gemini"", ""tc gemini""], ""cities"": [""eagan""], ""dates"": [""2026-06-07"", ""2026-06-21""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/rugby/hounds_budget/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Chicago Hounds vs New England Free Jacks match in Nashville on April 19, 2026. Find tickets that cost less than $50."", ""queries"": [[{""event_names"": [""chicago hounds"", ""free jacks""], ""dates"": [""2026-04-19""], ""cities"": [""nashville""], ""max_price"": 50.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/rugby/breakers_sacramento/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find the Bay Breakers vs Chicago Tempest match on May 31, 2026. Make sure it's the game happening specifically in Sacramento."", ""queries"": [[{""event_names"": [""bay breakers"", ""tempest""], ""dates"": [""2026-05-31""], ""cities"": [""sacramento""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/rugby/banshees_breakers_4_tickets/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Boston Banshees vs Bay Breakers game on June 7, 2026 in Quincy, search for exactly 4 tickets."", ""queries"": [[{""event_names"": [""boston banshees"", ""bay breakers""], ""dates"": [""2026-06-07""], ""cities"": [""quincy""], ""ticket_quantities"": [4], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/rugby/onyx_season_ticket/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Locate the 2026 Onyx Season Ticket package for Denver and check availability."", ""queries"": [[{""event_names"": [""onyx season ticket""], ""cities"": [""denver""], ""dates"": [""2026-05-10""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Denver""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/boxing/brick_city_group_budget/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Brick City Fight Night Series happening on April 10, 2026 for exactly 8 tickets priced between $100 and $270."", ""queries"": [[{""event_names"": [""brick city fight night series""], ""dates"": [""2026-04-10""], ""ticket_quantities"": [8], ""min_price"": 100.0, ""max_price"": 270.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/boxing/brick_city_row_6/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Look for tickets to the Brick City Fight Night Series on April 10, 2026. Check if there are any tickets available exactly in Row 6."", ""queries"": [[{""event_names"": [""brick city fight night series""], ""dates"": [""2026-04-10""], ""rows"": [""6""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/boxing/matchroom_orlando/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Matchroom Boxing event featuring Adames vs Williams. Navigate specifically to the event happening in Orlando on March 21, 2026 at 6:00 PM."", ""queries"": [[{""event_names"": [""matchroom boxing"", ""adames v williams""], ""dates"": [""2026-03-21""], ""cities"": [""orlando""], ""times"": [""18:00""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/boxing/thursday_night_anchorage/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for 'Thursday Night At The Fights' in Anchorage, AK. Fiind the event happening on March 26, 2026, not earlier in the month."", ""queries"": [[{""event_names"": [""thursday night at the fights""], ""dates"": [""2026-03-26""], ""cities"": [""anchorage""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Anchorage""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/boxing/boxing_insider_atlantic_city/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the 'Boxing Insider: Live Professional Boxing' event in Atlantic City on March 7, 2026. Look at the standard event tickets, not the Ticket + Hotel Deals package."", ""queries"": [[{""event_names"": [""boxing insider: live professional boxing""], ""dates"": [""2026-03-07""], ""cities"": [""atlantic city""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/boxing/down_for_the_count_san_antonio/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the 'Down For The Count' boxing event happening at Sam's Burger Joint in San Antonio, TX on March 20, 2026."", ""queries"": [[{""event_names"": [""down for the count""], ""dates"": [""2026-03-20""], ""cities"": [""san antonio""], ""venues"": [""sam's burger joint""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/boxing/foxwoods_bare_knuckle/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for the Foxwoods Fight Night - Bare Knuckle Boxing 52 event in Mashantucket, CT on March 28, 2026."", ""queries"": [[{""event_names"": [""foxwoods fight night"", ""bare knuckle boxing 52""], ""dates"": [""2026-03-28""], ""cities"": [""mashantucket""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
ticketmaster/sports/boxing/fdny_battle_of_badges/101,"{""_target_"": ""navi_bench.ticketmaster.ticketmaster_task_generation.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the FDNY Bravest Boxing International Battle Of The Badges event happening in New York on March 6, 2026."", ""queries"": [[{""event_names"": [""fdny bravest boxing"", ""battle of the badges""], ""dates"": [""2026-03-06""], ""cities"": [""new york""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York""}",real,ticketmaster,marketplace,sports,null,null,null,validation,null
