task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
etsy/category/girls_clothing/19,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for dresses in the Girls clothing subcategory under Clothing category on Etsy, focusing on the Dresses section, for delivery to the United States, prioritizing items that are on sale, with above-the-knee hem lengths, sorted by most recent listings."",""gt_url"": [""https://www.etsy.com/c/clothing/girls-clothing/dresses?is_discounted=true&attr_425=2698&ship_to=US&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/musical_instruments/20,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Thinking of exploring music a bit more seriously, so I’m looking into musical instruments I could try out under books, movies and music category. I’d prefer something that isn’t too expensive, especially if there options on sale. It needs to be deliverable to Japan, ideally with free shipping. I usually begin by checking the lower-priced options before considering anything higher."",""gt_url"": [""https://www.etsy.com/c/books-movies-and-music/music/musical-instruments?free_shipping=true&is_discounted=true&ship_to=JP&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/book_accessories/21,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for book accessories in the Books, Movies & Music category on Etsy, specifically within Books → Book Accessories, focusing on items that are on sale, from Star Seller listings, and priced in the 25 USD to 50 USD range."",""gt_url"": [""https://www.etsy.com/c/books-movies-and-music/books/book-accessories?is_discounted=true&is_star_seller=true&min=25&max=50""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/colouring_books/22,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Thinking of trying out coloring books under books section as a way to unwind, but I’d rather not deal with physical copies—preferably copies which allow downloads. I’m not going for the lowest-priced options, but I also have an upper limit in mind. So, price range is in between $10- $25. I usually begin by exploring the higher-priced items within that range first."",""gt_url"": [""https://www.etsy.com/c/books-movies-and-music/books/coloring-books?instant_download=true&min=10&max=25&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/fragrances/23,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been exploring different fragrances under bath and beauty section lately and realized I want something that feels a bit more upscale than what I usually buy. I’m not going for budget options in bath and beauty section this time. My budget is to check or fragrances above $75 this time If there are any featured or Etsy picks, I’d lean toward those. I’d also rather go for options with free shipping available. I usually start by looking at the newest options available."",""gt_url"": [""https://www.etsy.com/c/bath-and-beauty/fragrances?free_shipping=true&is_merch_library=true&min=75&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/category/skincare/24,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for skincare products in the Bath & Beauty category, specifically within Skin Care, focusing on items in the 25 USD to 50 USD range, that are on sale and eligible for free delivery, sorted by highest price."",""gt_url"": [""https://www.etsy.com/c/bath-and-beauty/skin-care?free_shipping=true&is_discounted=true&min=25&max=50&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/bags_and_purses/25,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’m thinking of upgrading my everyday bag to something more structured like a backpack. I don’t want anything too cheap, but I also have a clear upper limit in mind—somewhere in between $200- $250 works best. If there are options on sale, I’d definitely prefer those. I also tend to trust star sellers that are recognized or stand out, and I usually start browsing from the more premium (higher priced) options within that range."",""gt_url"": [""https://www.etsy.com/c/bags-and-purses/backpacks?is_discounted=true&is_star_seller=true&min=200&max=250&order=price_desc"", ""https://www.etsy.com/search?q=backpacks&is_discounted=true&is_star_seller=true&min=200&max=250&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/glass_art_suncatchers/26,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for suncatchers in the Art & Collectibles category, specifically within Glass Art, focusing on items in the 100 USD to 200 USD range, from Star Seller listings, currently on sale with free delivery, and sorted by lowest price."",""gt_url"": [""https://www.etsy.com/c/art-and-collectibles/glass-art/suncatchers?free_shipping=true&is_discounted=true&is_star_seller=true&min=100&max=200&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/category/collectibles/27,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for figurines knicks and knacks in the Art & Collectibles category, specifically within Collectibles, focusing on items priced between 25 USD and 75 USD, from Etsy’s Picks, with free delivery, and sorted by highest price."",""gt_url"": [""https://www.etsy.com/c/art-and-collectibles/collectibles/figurines?free_shipping=true&is_merch_library=true&min=25&max=75&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/fine_art_ceramics/28,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for fine art ceramics on Etsy within the Art & Collectibles category, specifically under ceramics, focusing on pieces that align with glass, clay, and bone china materials. Prioritize items marked On Sale and included in Etsy Picks, within a $250 budget, ideally suited for curated, recently listed finds and sorted by most recent additions."",""gt_url"": [""https://www.etsy.com/c/art-and-collectibles/fine-art-ceramics?explicit=1&is_discounted=true&is_merch_library=true&max=250&attr_357=5345%2C3702%2C138&ship_to=US&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/art_objects/29,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for sculptural art objects on Etsy under the Art & Collectibles section, specifically within Sculpture → Art Objects, focusing on pieces that offer free delivery and can be gift-wrapped. Narrow the selection to items priced between $50 and $250, and prioritize listings sorted by top customer reviews."",""gt_url"": [""https://www.etsy.com/c/art-and-collectibles/sculpture/art-objects?free_shipping=true&gift_wrap=true&min=50&max=250&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/accessories_belts/30,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for belts and braces within Etsy’s Accessories section, focusing on items that reflect Etsy’s Picks selection and prioritize free delivery options."",""gt_url"": [""https://www.etsy.com/c/accessories/belts-and-suspenders?free_shipping=true&is_merch_library=true""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/wallets_and_money_clips/31,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for leather wallets and money clips on Etsy within the Bags & Purses section, specifically under Wallets & Money Clips, prioritizing listings in brown, bronze, and copper tones. Focus on items priced above $100, featuring on-sale offers and genuine leather materials, and sort the results to highlight the highest-priced premium pieces first."",""gt_url"": [""https://www.etsy.com/c/bags-and-purses/wallets-and-money-clips?is_discounted=true&attr_1=1216%2C3%2C1218&attr_357=161&min=100&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/fiber_art_under_50/32,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for fiber arts listings on Etsy within Art & Collectibles, focusing on handmade or craft-driven textile works. Prioritize items that include both Free Delivery and On Sale offers, are marked as Etsy’s Picks, priced under $50, and sort the results from lowest to highest price to surface the most accessible, budget-friendly creations first."",""gt_url"": [""https://www.etsy.com/c/art-and-collectibles/fiber-arts?free_shipping=true&is_discounted=true&is_merch_library=true&max=50&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/abstract_and_geometric_art/33,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for wall-mounted mixed media and collage art on Etsy within Art & Collectibles → Mixed Media & Collage, focusing specifically on abstract and geometric subject matter. Prioritize higher-end listings, sorted by highest price first, to surface premium wall-mounted art pieces suitable for display installations or curated interior décor."",""gt_url"": [""https://www.etsy.com/c/art-and-collectibles/mixed-media-and-collage?attr_515=2817&attr_612=909&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/luggage_bag/34,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’m planning a trip soon and realized I might need to upgrade my travel gear—things like luggage or other travel essentials under bag and purses category. I’d prefer not to pay full price if I can avoid it, so anything currently on sale would be ideal. I also tend to trust star sellers that are recognized or stand out, and I usually start by checking what other customers have rated the highest."",""gt_url"": [""https://www.etsy.com/c/bags-and-purses/luggage-and-travel?is_discounted=true&is_star_seller=true&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/essential_oils/35,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been getting into aromatherapy lately and want to try some essential oils that feel a bit more premium rather than basic ones which can be found under bath and beauty category. I’m not looking at cheaper options, but somewhere in bracket of $75-$100. Since I might give it as a gift as well, it would be nice if it comes gift wrapped. I usually like to check the newest options first to see what’s recently added."",""gt_url"": [""https://www.etsy.com/c/bath-and-beauty/essential-oils?gift_wrap=true&min=75&max=100&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/kitchen_and_dining/36,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been thinking of upgrading a few things in my kitchen and dining setup—nothing too specific, just exploring what’s out there. I usually prefer items that are Etsy Pick already highlighted or curated since they tend to be more reliable. When browsing, I like to start with options that other people have rated really highly."",""gt_url"": [""https://www.etsy.com/c/home-and-living/kitchen-and-dining?is_merch_library=true&order=highest_reviews"", ""https://www.etsy.com/search?q=kitchen+and+dining&is_merch_library=true&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/wedding_theme_invitation/37,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""While planning the wedding I realized I prefer invitation designs that feel minimalist based on the wedding theme. Find wedding invitations under invitations and paper category. I don’t want to wait on shipping timelines, so I prefer options with digital downloads available. Also trying to keep costs under control, so I naturally start by looking at the cheaper options first."",""gt_url"": [""https://www.etsy.com/c/weddings/invitations-and-paper/invitations?instant_download=true&attr_480=2393&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/on_sale_curtains/38,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Looking to improve the window setup in my home with something that fits the space better. Search curtains under home and living category. I’d rather prefer free shipping, and I’m more likely to consider options that are On Sale. I usually stick to Star sellers that feel reliable or recognized, and I tend to explore the highest-rated options first."",""gt_url"": [""https://www.etsy.com/c/home-and-living/curtains-and-window-treatments/curtains?&free_shipping=true&is_discounted=true&is_star_seller=true&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/category/tv_and_projections/39,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been planning a small home entertainment upgrade and thought about getting projector under electronics section item that can project content instead of using a regular screen. I don’t want to worry about extra delivery costs, so would prefer free shipping. I usually start by checking the newest options available."",""gt_url"": [""https://www.etsy.com/c/electronics-and-accessories/tv-and-projection/projectors?free_shipping=true&order=date_desc"", ""https://www.etsy.com/search?q=projectors&free_shipping=true&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/jewellery_storage/40,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been trying to organize my jewelry better because everything keeps getting tangled or misplaced. Find something under jewellery and storage section that helps keep things neat and easy to access. I usually prefer options that are already Etsy Picks or curated since they tend to be more reliable. If there are on sale options available, that would definitely help, and I usually start by checking the more affordable options first."",""gt_url"": [""https://www.etsy.com/c/jewelry/jewelry-storage?is_discounted=true&is_merch_library=true&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/jewellery_storage_box/41,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been trying to improve how I store my jewellery because everything just ends up scattered. I’m thinking of getting something more structured. Find a proper jewellery box under jewellery category. I’d rather prefer free shipping, and if there are any on sale options available, that would help. I also like checking out the newest options first to see what’s recently been added."",""gt_url"": [""https://www.etsy.com/c/jewelry/jewelry-storage/jewelry-boxes?free_shipping=true&is_discounted=true&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/entryway_furnitures/42,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been trying to improve the space near my entrance—somewhere to keep things organized when coming in or heading out. I’m okay investing a bit on entryway furniture under home and living section, but only within a certain mid-to-higher range $500-$1000, not going too low or too expensive. I’d prefer not to deal with additional delivery charges, so would prefer free delivery. I also tend to trust star sellers that seem established or stand out."",""gt_url"": [""https://www.etsy.com/c/home-and-living/furniture/entryway-furniture?free_shipping=true&is_star_seller=true&min=500&max=1000"", ""https://www.etsy.com/search?q=entryway+furniture&free_shipping=true&is_star_seller=true&min=500&max=1000""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/dining_furnitures/43,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I want to improve my dining setup, search furniture under home and living section that feels balanced and consistent in style—leaning toward softer, earthy tones like beige and brown instead of anything too bright. I usually go for options that look cohesive as a set. I also prefer buying from star sellers that seem reliable or recognized, and I like browsing items that others have rated well."",""gt_url"": [""https://www.etsy.com/c/home-and-living/furniture/dining-room-furniture?is_star_seller=true&attr_1=1213%2C3"", ""https://www.etsy.com/search?q=dining%20room%20furniture&is_star_seller=true&attr_1=1213%2C3""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/pet_health_and_wellness/44,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been trying to take better care of my pet’s overall health and well-being, so I’m looking into pet health and wellness products under pet supplies. I’d prefer free shipping. I also tend to trust what other pet owners have found helpful, so I usually start by checking the highest-rated options first."",""gt_url"": [""https://www.etsy.com/c/pet-supplies/pet-health-and-wellness?free_shipping=true&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/digital_illustration/45,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Find digital art, especially illustrations and drawings under art and collectibles section that I can use or collect digitally. I prefer items with digital download. I’m also not looking for very cheap options, but I want to stay within a moderate range of $10-$25. I usually trust what other buyers have rated highly, so I tend to start by checking the most well-reviewed options."",""gt_url"": [""https://www.etsy.com/c/art-and-collectibles/drawing-and-illustration/digital?instant_download=true&min=10&max=25&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/batteries_and_charging/46,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Find tech accessories specifically battery and charging-related items for devices under electronics and accessories category. I’d prefer free shipping, and if there are on sale options available, that would be better. I usually trust what other buyers have rated highly, so I tend to start by checking the best-reviewed options first."",""gt_url"": [""https://www.etsy.com/c/electronics-and-accessories/batteries-and-charging?free_shipping=true&is_discounted=true&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/3d_printing/47,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Find equipment for 3D (printing) creation and sculpting workflows that feels reliable and professional-grade under craft supplies and tools section. I’m avoiding lower-end tools and focusing on more premium options with price range above $100. I usually go with star sellers that are recognized or highly rated, and I begin by exploring the newest listings available."",""gt_url"": [""https://www.etsy.com/c/craft-supplies-and-tools/sculpting-and-forming/3d-printing?is_star_seller=true&min=100&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/category/brooches_pins_and_clips/48,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Find decorative accessories like brooches under jewellery section that can add a bit of character to outfits, especially pieces you can attach to clothing in different ways. I’m not looking to pay full price if there are options available with on sale deals. I also prefer checking out the newest styles first to see what’s recently been added."",""gt_url"": [""https://www.etsy.com/c/jewelry/brooches-pins-and-clips/brooches?is_discounted=true&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/search/premium_car_models/49,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I want to explore premium car model that can be kept for display or personal interest. I’m avoiding expensive options and prefer staying within a modest budget under $100. I also tend to go with star sellers that seem reliable or well-rated, and I prefer items that are currently on offer. Neutral shades like black, grey, silver and beige are more appealing than vibrant ones."",""gt_url"": [""https://www.etsy.com/search?q=premium+car+models&is_discounted=true&is_star_seller=true&attr_1=1%2C5%2C1213%2C1215&max=100""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,hard,null,null,validation,null
etsy/search/zodiac_canvas/50,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been thinking about adding some wall art to my space, something that feels a bit personal and symbolic like zodiac canvas. I’m drawn to designs with darker tones and metallic accents like black and gold, especially something that doesn’t feel too bright or colorful. I also need it to arrive fairly quickly within 14 days of span since I’m planning a room refresh soon. Also i am looking for the options with decent price range between $30-$80. I usually go by what other people have rated highly before deciding."",""gt_url"": [""https://www.etsy.com/search?q=zodiac+canvas&attr_1=1214%2C1&min=30&max=80&delivery_days=14&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,hard,null,null,validation,null
etsy/search/boho_wall_art/51,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been updating my room decor and want something that feels warm and earthy like Boho wall art with terracotta colors I’m leaning toward artwork with natural tones—something inspired by terracotta-style colors like orange, beige and brown shades. I also prefer pieces that are on sale, and I usually trust items that are Etsy Picksor curated. I tend to start by looking at the higher-priced options within my budget under $50 first to see the better-quality ones."",""gt_url"": [""https://www.etsy.com/search?q=boho+wall+art+with+terracotta+colors&is_discounted=true&is_merch_library=true&max=50&attr_1=6%2C1213%2C3&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,hard,null,null,validation,null
etsy/category/linen_shirt/52,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Find some long-sleeved shirts and tees under cholthing section that feel comfortable and breathable, ideally with a more natural fabric feel like linen. I prefer softer neutral shades like white and beige instead of strong colors. I usually go for items that are on sale and stay within a set budget range under $150. Within that range, I tend to start by exploring higher-priced options first."",""gt_url"": [""https://www.etsy.com/c/clothing/mens-clothing/shirts-and-tees?is_discounted=true&max=150&attr_1=1213%2C10&attr_357=162&attr_408=2671&ship_to=US&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/music_and_movies/53,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Find music-related collectibles under books movies and music section, especially things that are Etsy Picks rather than random listings. I’m not looking for very cheap options, but something in a moderate price range that still feels premium with price range in between $75-$100. I also prefer items that are currently on sale and with free shipping. I usually like to check the newest additions first to see what’s recently been listed."",""gt_url"": [""https://www.etsy.com/c/books-movies-and-music/music?free_shipping=true&is_discounted=true&is_merch_library=true&min=75&max=100&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/diamond_ring/54,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Find wedding and engagement ring under jewellery section that feel special and well-crafted. I’m specifically interested in rings with size 3.5 with a premium feel of diamond gemstone. I’m open to different metal tones, but I prefer classic gold variations like rose gold, yellow gold and white gold and designs that include a clear focal stone. I also tend to trust highly rated star sellers and prefer options that are currently on sale. Within my budget range of $500- $1000, I usually start by exploring the higher-end pieces first."",""gt_url"": [""https://www.etsy.com/c/jewelry/rings/wedding-and-engagement?is_discounted=true&is_star_seller=true&attr_290=1484&attr_357=230%2C285%2C139&attr_308=1060&attr_342=2310&min=500&max=1000&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/anniversary_ring/55,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""I’ve been looking for a solitaire ring of size 4 for a special anniversary occasion, find something under jewellery and rings category, something that feels elegant and stands out as more than just everyday jewelry. I’m drawn to designs that feature a strong central gemstone in deep red tones like ruby, preferably with a refined cut type of oval/ pear rather than a simple shape. I also tend to trust star sellers that are highly rated or recognized, and within my budget I usually start by exploring the more premium pieces first."",""gt_url"": [""https://www.etsy.com/c/jewelry/rings/solitaire-rings?is_star_seller=true&attr_290=1492&attr_3=12&attr_308=234&attr_340=9&attr_342=2310&attr_667=353%2C354&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
